Hour,Minute,Second,Leq1s
16,55,30,58.04
16,55,31,57.42
16,55,32,58.23
16,55,33,59.18
16,55,34,62.36
16,55,35,56.15
16,55,36,56.34
16,55,37,54.1
16,55,38,52.5
16,55,39,52.61
16,55,40,53.71
16,55,41,54.78
16,55,42,54.18
16,55,43,59.4
16,55,44,61.68
16,55,45,54.17
16,55,46,54.08
16,55,47,54.69
16,55,48,57.32
16,55,49,58.14
16,55,50,56.36
16,55,51,54.93
16,55,52,56.99
16,55,53,57.63
16,55,54,62.09
16,55,55,55.59
16,55,56,54.08
16,55,57,53.45
16,55,58,53.74
16,55,59,53.58
16,56,0,53.58
16,56,1,52.83
16,56,2,53.42
16,56,3,51.54
16,56,4,62.0
16,56,5,54.95
16,56,6,53.43
16,56,7,53.83
16,56,8,55.33
16,56,9,55.09
16,56,10,55.88
16,56,11,56.67
16,56,12,56.38
16,56,13,57.76
16,56,14,61.83
16,56,15,54.56
16,56,16,55.21
16,56,17,55.88
16,56,18,54.65
16,56,19,56.54
16,56,21,58.14
16,56,22,59.69
16,56,23,60.76
16,56,24,56.42
16,56,25,61.98
16,56,26,58.93
16,56,27,60.32
16,56,28,61.55
16,56,29,62.59
16,56,30,59.24
16,56,31,57.47
16,56,32,56.8
16,56,33,56.17
16,56,34,55.46
16,56,35,62.4
16,56,36,54.9
16,56,37,55.17
16,56,38,55.08
16,56,39,55.25
16,56,40,54.98
16,56,41,55.03
16,56,42,55.96
16,56,43,55.85
16,56,44,54.89
16,56,45,61.62
16,56,46,54.72
16,56,47,54.66
16,56,48,54.17
16,56,49,54.7
16,56,50,55.13
16,56,51,55.67
16,56,52,58.73
16,56,53,59.22
16,56,54,60.07
16,56,55,64.95
16,56,56,62.26
16,56,57,63.45
16,56,58,57.99
16,56,59,58.3
16,57,0,60.8
16,57,1,63.6
16,57,2,65.54
16,57,3,64.06
16,57,4,61.43
16,57,5,63.0
16,57,6,59.14
16,57,7,57.13
16,57,8,57.52
16,57,9,62.54
16,57,10,76.53
16,57,11,62.09
16,57,12,63.13
16,57,13,63.38
16,57,14,58.46
16,57,15,64.33
16,57,16,59.56
16,57,17,60.62
16,57,18,57.76
16,57,19,55.42
16,57,20,55.87
16,57,21,53.99
16,57,22,52.73
16,57,23,51.16
16,57,24,52.3
16,57,25,61.98
16,57,26,59.18
16,57,27,57.27
16,57,28,54.39
16,57,29,50.78
16,57,30,48.75
16,57,31,49.1
16,57,32,53.44
16,57,33,53.44
16,57,34,55.77
16,57,35,62.05
16,57,36,52.3
16,57,37,52.26
16,57,38,53.86
16,57,39,57.03
16,57,40,58.79
16,57,41,58.74
16,57,42,57.06
16,57,43,56.06
16,57,44,53.96
16,57,45,62.55
16,57,46,60.64
16,57,47,62.36
16,57,48,63.8
16,57,49,66.56
16,57,50,64.43
16,57,51,62.6
16,57,52,59.86
16,57,53,60.15
16,57,54,59.2
16,57,55,61.68
16,57,56,55.06
16,57,57,54.13
16,57,58,55.58
16,57,59,57.37
16,58,0,57.61
16,58,1,57.35
16,58,2,53.51
16,58,3,51.65
16,58,4,52.64
16,58,5,60.92
16,58,6,51.91
16,58,7,51.66
16,58,8,51.32
16,58,9,51.95
16,58,10,53.51
16,58,11,54.46
16,58,12,54.08
16,58,13,54.31
16,58,14,55.12
16,58,15,61.63
16,58,16,56.99
16,58,18,57.45
16,58,19,57.06
16,58,20,55.28
16,58,21,53.76
16,58,22,51.27
16,58,23,50.04
16,58,24,48.65
16,58,25,47.09
16,58,26,60.7
16,58,27,47.34
16,58,28,47.38
16,58,29,48.64
16,58,30,49.25
16,58,31,50.92
16,58,32,52.19
16,58,33,50.85
16,58,34,48.98
16,58,35,48.64
16,58,36,60.48
16,58,37,49.51
16,58,38,51.54
16,58,39,54.56
16,58,40,53.61
16,58,41,52.5
16,58,42,52.92
16,58,43,55.35
16,58,44,53.67
16,58,45,52.59
16,58,46,61.23
16,58,47,52.57
16,58,48,51.35
16,58,49,52.31
16,58,50,54.1
16,58,51,56.04
16,58,52,54.27
16,58,53,54.92
16,58,54,54.42
16,58,55,53.11
16,58,56,62.08
16,58,57,54.59
16,58,58,49.79
16,58,59,58.65
16,59,0,61.88
16,59,1,51.26
16,59,2,56.52
16,59,3,55.92
16,59,4,53.61
16,59,5,50.04
16,59,6,60.7
16,59,7,47.59
16,59,8,47.45
16,59,9,48.37
16,59,10,49.52
16,59,11,50.63
16,59,12,51.3
16,59,13,50.88
16,59,14,50.88
16,59,15,50.87
16,59,16,61.89
16,59,17,53.25
16,59,18,52.17
16,59,19,52.72
16,59,20,54.23
16,59,21,56.04
16,59,22,58.84
16,59,23,59.08
16,59,24,57.85
16,59,25,57.12
16,59,26,61.89
16,59,27,55.25
16,59,28,54.99
16,59,29,55.39
16,59,30,56.2
16,59,31,57.49
16,59,32,58.0
16,59,33,55.85
16,59,34,54.74
16,59,35,54.14
16,59,36,61.52
16,59,37,53.21
16,59,38,54.28
16,59,39,52.46
16,59,40,52.09
16,59,41,51.46
16,59,42,50.51
16,59,43,50.79
16,59,44,51.83
16,59,45,52.71
16,59,46,62.27
16,59,47,55.76
16,59,48,55.95
16,59,49,53.49
16,59,50,54.17
16,59,51,55.42
16,59,52,56.03
16,59,53,56.39
16,59,54,58.47
16,59,55,59.16
16,59,56,62.75
16,59,57,56.41
16,59,58,53.76
16,59,59,51.96
17,0,0,54.0
17,0,1,52.3
17,0,2,54.34
17,0,3,55.08
17,0,4,56.4
17,0,5,56.41
17,0,6,61.83
17,0,7,57.29
17,0,8,56.32
17,0,9,54.98
17,0,10,55.86
17,0,11,52.86
17,0,12,50.83
17,0,14,49.66
17,0,15,48.92
17,0,16,49.68
17,0,17,61.07
17,0,18,50.81
17,0,19,51.2
17,0,20,53.57
17,0,21,54.66
17,0,22,55.76
17,0,23,57.27
17,0,24,60.0
17,0,25,63.0
17,0,26,61.69
17,0,27,63.66
17,0,28,59.23
17,0,29,56.38
17,0,30,55.3
17,0,31,55.44
17,0,32,54.94
17,0,33,53.39
17,0,34,53.31
17,0,35,54.03
17,0,36,54.44
17,0,37,61.52
17,0,38,55.23
17,0,39,55.75
17,0,40,54.76
17,0,41,53.07
17,0,42,52.06
17,0,43,51.8
17,0,44,50.89
17,0,45,50.52
17,0,46,51.43
17,0,47,60.96
17,0,48,52.17
17,0,49,55.39
17,0,50,58.67
17,0,51,58.38
17,0,52,55.99
17,0,53,54.95
17,0,54,54.35
17,0,55,53.31
17,0,56,51.55
17,0,57,61.0
17,0,58,52.59
17,0,59,55.13
17,1,0,53.8
17,1,1,50.7
17,1,2,48.01
17,1,3,47.54
17,1,4,46.99
17,1,5,47.64
17,1,6,48.7
17,1,7,61.53
17,1,8,54.75
17,1,9,56.57
17,1,10,56.92
17,1,11,55.08
17,1,12,56.36
17,1,13,57.86
17,1,14,58.9
17,1,15,59.54
17,1,16,56.93
17,1,17,62.14
17,1,18,54.83
17,1,19,54.07
17,1,20,57.32
17,1,21,57.25
17,1,22,55.72
17,1,23,53.09
17,1,24,51.96
17,1,25,53.13
17,1,26,57.82
17,1,27,62.13
17,1,28,57.11
17,1,29,56.06
17,1,30,52.44
17,1,31,54.48
17,1,32,55.07
17,1,33,57.07
17,1,34,56.83
17,1,35,54.93
17,1,36,52.59
17,1,37,61.36
17,1,38,50.18
17,1,39,82.27
17,1,40,47.86
17,1,41,48.37
17,1,42,48.58
17,1,43,49.54
17,1,44,52.64
17,1,45,54.58
17,1,46,55.65
17,1,47,61.4
17,1,48,56.53
17,1,49,55.87
17,1,50,54.92
17,1,51,53.22
17,1,52,51.33
17,1,53,47.6
17,1,54,48.55
17,1,55,48.76
17,1,56,48.39
17,1,57,61.08
17,1,58,49.92
17,1,59,48.65
17,2,0,48.01
17,2,1,48.5
17,2,2,47.96
17,2,3,48.79
17,2,4,49.3
17,2,5,49.79
17,2,6,51.58
17,2,7,61.72
17,2,8,51.39
17,2,9,51.69
17,2,11,52.08
17,2,12,53.11
17,2,13,52.68
17,2,14,56.05
17,2,15,61.06
17,2,16,59.89
17,2,17,59.58
17,2,18,62.55
17,2,19,55.15
17,2,20,53.93
17,2,21,54.65
17,2,22,53.53
17,2,23,52.36
17,2,24,51.41
17,2,25,51.29
17,2,26,53.07
17,2,27,55.51
17,2,28,62.47
17,2,29,56.82
17,2,30,54.74
17,2,31,52.43
17,2,32,53.39
17,2,33,52.09
17,2,34,49.87
17,2,35,47.42
17,2,36,46.67
17,2,37,46.47
17,2,38,60.81
17,2,39,45.17
17,2,40,45.43
17,2,41,43.45
17,2,42,43.99
17,2,43,46.12
17,2,44,44.71
17,2,45,42.61
17,2,46,42.77
17,2,47,42.92
17,2,48,60.77
17,2,49,43.22
17,2,50,43.55
17,2,51,44.01
17,2,52,44.42
17,2,53,45.59
17,2,54,50.94
17,2,55,58.31
17,2,56,51.88
17,2,57,54.12
17,2,58,62.19
17,2,59,56.55
17,3,0,58.63
17,3,1,56.21
17,3,2,58.07
17,3,3,61.39
17,3,4,62.16
17,3,5,60.87
17,3,6,59.13
17,3,7,56.79
17,3,8,62.79
17,3,9,60.01
17,3,10,56.01
17,3,11,57.74
17,3,12,55.66
17,3,13,54.45
17,3,14,53.42
17,3,15,52.94
17,3,16,53.36
17,3,17,53.39
17,3,18,60.86
17,3,19,50.7
17,3,20,49.34
17,3,21,49.71
17,3,22,48.41
17,3,23,49.69
17,3,24,49.19
17,3,25,49.56
17,3,26,48.93
17,3,27,46.27
17,3,28,60.5
17,3,29,43.88
17,3,30,43.6
17,3,31,43.04
17,3,32,42.71
17,3,33,43.02
17,3,34,43.69
17,3,35,44.03
17,3,36,43.95
17,3,37,44.99
17,3,38,61.11
17,3,39,46.93
17,3,40,49.93
17,3,41,52.63
17,3,42,53.17
17,3,43,52.38
17,3,44,51.46
17,3,45,51.23
17,3,46,52.33
17,3,47,55.36
17,3,48,61.88
17,3,49,57.97
17,3,50,56.89
17,3,51,56.06
17,3,52,55.62
17,3,53,55.98
17,3,54,57.67
17,3,55,61.55
17,3,56,61.27
17,3,57,59.34
17,3,58,62.3
17,3,59,55.93
17,4,0,57.29
17,4,1,56.37
17,4,2,55.66
17,4,3,54.25
17,4,4,51.58
17,4,5,49.08
17,4,6,50.49
17,4,8,56.23
17,4,9,63.53
17,4,10,55.52
17,4,11,53.38
17,4,12,52.01
17,4,13,53.25
17,4,14,53.45
17,4,15,52.78
17,4,16,53.64
17,4,17,56.4
17,4,18,58.08
17,4,19,64.65
17,4,20,64.65
17,4,21,64.75
17,4,22,63.69
17,4,23,62.65
17,4,24,61.87
17,4,25,60.81
17,4,26,58.88
17,4,27,53.49
17,4,28,51.63
17,4,29,60.97
17,4,30,50.31
17,4,31,52.69
17,4,32,52.73
17,4,33,51.04
17,4,34,52.69
17,4,35,53.94
17,4,36,54.94
17,4,37,55.74
17,4,38,54.98
17,4,39,62.44
17,4,40,54.99
17,4,41,54.4
17,4,42,54.43
17,4,43,52.41
17,4,44,54.98
17,4,45,52.41
17,4,46,56.47
17,4,47,62.27
17,4,48,61.03
17,4,49,62.47
17,4,50,57.94
17,4,51,57.65
17,4,52,56.27
17,4,53,55.73
17,4,54,53.9
17,4,55,52.68
17,4,56,57.07
17,4,57,55.23
17,4,58,55.87
17,4,59,61.85
17,5,0,56.57
17,5,1,58.85
17,5,2,58.94
17,5,3,57.03
17,5,4,57.22
17,5,5,59.7
17,5,6,60.05
17,5,7,60.65
17,5,8,58.08
17,5,9,62.02
17,5,10,55.67
17,5,11,54.78
17,5,12,54.33
17,5,13,54.17
17,5,14,53.17
17,5,15,51.5
17,5,16,50.37
17,5,17,47.96
17,5,18,48.81
17,5,19,61.67
17,5,20,48.07
17,5,21,48.68
17,5,22,49.98
17,5,23,50.56
17,5,24,50.47
17,5,25,50.97
17,5,26,52.98
17,5,27,54.78
17,5,28,57.9
17,5,29,63.51
17,5,30,60.78
17,5,31,63.72
17,5,32,63.94
17,5,33,63.16
17,5,34,61.7
17,5,35,58.89
17,5,36,56.1
17,5,37,53.63
17,5,38,52.56
17,5,39,60.86
17,5,40,51.98
17,5,41,52.57
17,5,42,52.15
17,5,43,51.72
17,5,44,52.31
17,5,45,54.93
17,5,46,58.96
17,5,47,58.1
17,5,48,55.9
17,5,49,61.54
17,5,50,57.0
17,5,51,54.24
17,5,52,54.5
17,5,53,49.34
17,5,54,48.3
17,5,55,48.54
17,5,56,50.17
17,5,57,53.39
17,5,58,54.9
17,5,59,61.19
17,6,0,52.1
17,6,1,49.04
17,6,2,47.96
17,6,4,47.03
17,6,5,50.14
17,6,6,53.5
17,6,7,54.78
17,6,8,56.27
17,6,9,56.0
17,6,10,61.12
17,6,11,55.03
17,6,12,57.32
17,6,13,60.7
17,6,14,63.16
17,6,15,60.65
17,6,16,59.59
17,6,17,57.58
17,6,18,56.13
17,6,19,55.83
17,6,20,60.62
17,6,21,51.85
17,6,22,55.38
17,6,23,52.58
17,6,24,58.13
17,6,25,55.83
17,6,26,56.93
17,6,27,57.58
17,6,28,58.09
17,6,29,57.9
17,6,30,63.16
17,6,31,60.22
17,6,32,58.2
17,6,33,58.08
17,6,34,57.02
17,6,35,56.33
17,6,36,55.18
17,6,37,54.59
17,6,38,54.86
17,6,39,54.53
17,6,40,61.77
17,6,41,54.98
17,6,42,55.86
17,6,43,55.24
17,6,44,54.16
17,6,45,54.23
17,6,46,55.73
17,6,47,57.17
17,6,48,58.46
17,6,49,62.19
17,6,50,63.03
17,6,51,61.45
17,6,52,58.79
17,6,53,54.76
17,6,54,52.8
17,6,55,54.26
17,6,56,58.81
17,6,57,58.62
17,6,58,56.4
17,6,59,52.04
17,7,0,61.92
17,7,1,51.49
17,7,2,50.37
17,7,3,51.01
17,7,4,56.0
17,7,5,55.58
17,7,6,55.17
17,7,7,55.84
17,7,8,58.98
17,7,9,59.75
17,7,10,63.03
17,7,11,59.15
17,7,12,59.57
17,7,13,57.51
17,7,14,54.93
17,7,15,53.15
17,7,16,53.9
17,7,17,53.75
17,7,18,54.93
17,7,19,56.04
17,7,20,61.74
17,7,21,57.07
17,7,22,56.85
17,7,23,55.84
17,7,24,55.67
17,7,25,52.88
17,7,26,49.85
17,7,27,49.13
17,7,28,49.4
17,7,29,51.23
17,7,30,60.88
17,7,31,53.28
17,7,32,51.77
17,7,33,51.93
17,7,34,54.04
17,7,35,57.82
17,7,36,57.76
17,7,37,55.9
17,7,38,56.03
17,7,39,55.89
17,7,40,61.61
17,7,41,56.15
17,7,42,55.66
17,7,43,53.91
17,7,44,53.59
17,7,45,54.77
17,7,46,54.36
17,7,47,54.14
17,7,48,54.14
17,7,49,51.6
17,7,50,61.35
17,7,51,53.97
17,7,52,55.26
17,7,53,58.29
17,7,54,59.45
17,7,55,59.82
17,7,56,58.26
17,7,57,59.81
17,7,58,59.41
17,7,59,57.91
17,8,1,62.15
17,8,2,55.86
17,8,3,55.88
17,8,4,55.07
17,8,5,55.06
17,8,6,54.22
17,8,7,53.75
17,8,8,52.24
17,8,9,53.28
17,8,10,53.61
17,8,11,61.56
17,8,12,56.43
17,8,13,58.6
17,8,14,59.57
17,8,15,61.08
17,8,16,61.53
17,8,17,58.87
17,8,18,58.19
17,8,19,58.05
17,8,20,57.28
17,8,21,62.0
17,8,22,56.04
17,8,23,56.43
17,8,24,57.6
17,8,25,57.89
17,8,26,59.49
17,8,27,59.17
17,8,28,57.51
17,8,29,58.86
17,8,30,58.53
17,8,31,62.51
17,8,32,58.63
17,8,33,58.28
17,8,34,54.33
17,8,35,52.98
17,8,36,49.47
17,8,37,48.38
17,8,38,47.7
17,8,39,49.42
17,8,40,50.15
17,8,41,61.28
17,8,42,51.57
17,8,43,54.28
17,8,44,57.02
17,8,45,56.27
17,8,46,56.78
17,8,47,58.01
17,8,48,56.76
17,8,49,57.81
17,8,50,56.45
17,8,51,62.12
17,8,52,53.86
17,8,53,52.68
17,8,54,51.81
17,8,55,51.14
17,8,56,53.07
17,8,57,53.08
17,8,58,52.58
17,8,59,52.51
17,9,0,54.83
17,9,1,62.0
17,9,2,57.52
17,9,3,62.85
17,9,4,63.84
17,9,5,62.96
17,9,6,59.42
17,9,7,56.82
17,9,8,57.64
17,9,9,56.04
17,9,10,54.75
17,9,11,61.47
17,9,12,52.23
17,9,13,53.18
17,9,14,56.12
17,9,15,53.71
17,9,16,53.3
17,9,17,53.21
17,9,18,51.59
17,9,19,52.63
17,9,20,54.67
17,9,21,61.59
17,9,22,55.41
17,9,23,54.76
17,9,24,52.9
17,9,25,50.76
17,9,26,49.77
17,9,27,49.39
17,9,28,48.98
17,9,29,48.85
17,9,30,50.38
17,9,31,61.16
17,9,32,51.48
17,9,33,53.26
17,9,34,56.05
17,9,35,55.2
17,9,36,56.5
17,9,37,57.94
17,9,38,60.39
17,9,39,59.0
17,9,40,57.97
17,9,41,62.05
17,9,42,56.86
17,9,43,55.58
17,9,44,52.42
17,9,45,54.9
17,9,46,56.29
17,9,47,54.76
17,9,48,53.99
17,9,49,52.88
17,9,50,51.05
17,9,51,61.61
17,9,52,52.44
17,9,53,57.38
17,9,54,54.78
17,9,55,54.12
17,9,57,57.58
17,9,58,56.44
17,9,59,57.23
17,10,0,56.55
17,10,1,60.67
17,10,2,62.12
17,10,3,57.55
17,10,4,56.46
17,10,5,56.38
17,10,6,53.35
17,10,7,54.26
17,10,8,53.44
17,10,9,55.91
17,10,10,59.6
17,10,11,61.93
17,10,12,64.96
17,10,13,65.75
17,10,14,66.96
17,10,15,68.39
17,10,16,70.23
17,10,17,65.14
17,10,18,61.98
17,10,19,59.58
17,10,20,56.21
17,10,21,54.1
17,10,22,63.28
17,10,23,54.43
17,10,24,52.92
17,10,25,54.9
17,10,26,56.13
17,10,27,57.12
17,10,28,58.86
17,10,29,61.0
17,10,30,64.82
17,10,31,64.82
17,10,32,68.45
17,10,33,67.52
17,10,34,64.51
17,10,35,62.31
17,10,36,60.0
17,10,37,59.46
17,10,38,59.0
17,10,39,56.78
17,10,40,58.47
17,10,41,59.87
17,10,42,62.54
17,10,43,58.83
17,10,44,56.3
17,10,45,55.85
17,10,46,57.54
17,10,47,59.3
17,10,48,57.56
17,10,49,55.4
17,10,50,53.45
17,10,51,52.75
17,10,52,61.11
17,10,53,54.15
17,10,54,53.12
17,10,55,51.74
17,10,56,52.54
17,10,57,63.32
17,10,58,55.4
17,10,59,53.96
17,11,0,57.65
17,11,1,56.8
17,11,2,62.08
17,11,3,61.03
17,11,4,62.82
17,11,5,58.9
17,11,6,59.31
17,11,7,61.47
17,11,8,59.97
17,11,9,58.5
17,11,10,59.15
17,11,11,57.92
17,11,12,63.55
17,11,13,56.57
17,11,14,56.67
17,11,15,57.23
17,11,16,58.02
17,11,17,57.18
17,11,18,59.11
17,11,19,61.57
17,11,20,62.14
17,11,21,63.58
17,11,22,64.31
17,11,23,59.74
17,11,24,58.54
17,11,25,57.11
17,11,26,57.14
17,11,27,61.58
17,11,28,64.31
17,11,29,59.71
17,11,30,57.24
17,11,31,58.22
17,11,32,61.95
17,11,33,57.0
17,11,34,55.63
17,11,35,54.33
17,11,36,53.61
17,11,37,57.4
17,11,38,54.0
17,11,39,56.77
17,11,40,58.03
17,11,41,56.6
17,11,42,63.1
17,11,43,55.52
17,11,44,57.08
17,11,45,56.66
17,11,46,55.99
17,11,47,56.1
17,11,48,58.09
17,11,49,56.57
17,11,50,56.18
17,11,51,55.6
17,11,52,61.53
17,11,54,57.23
17,11,55,57.31
17,11,56,59.06
17,11,57,60.48
17,11,58,59.46
17,11,59,63.95
17,12,0,64.0
17,12,1,63.18
17,12,2,58.0
17,12,3,62.04
17,12,4,54.64
17,12,5,53.88
17,12,6,53.4
17,12,7,54.98
17,12,8,57.37
17,12,9,56.85
17,12,10,56.91
17,12,11,59.17
17,12,12,62.5
17,12,13,61.94
17,12,14,57.96
17,12,15,59.11
17,12,16,57.34
17,12,17,58.37
17,12,18,61.12
17,12,19,62.03
17,12,20,60.93
17,12,21,59.17
17,12,22,57.99
17,12,23,61.83
17,12,24,56.73
17,12,25,57.17
17,12,26,57.06
17,12,27,56.99
17,12,28,56.35
17,12,29,54.74
17,12,30,54.63
17,12,31,54.45
17,12,32,54.25
17,12,33,61.22
17,12,34,54.79
17,12,35,54.64
17,12,36,54.8
17,12,37,54.18
17,12,38,53.97
17,12,39,54.73
17,12,40,56.45
17,12,41,54.0
17,12,42,54.35
17,12,43,61.68
17,12,44,56.54
17,12,45,56.33
17,12,46,56.16
17,12,47,55.68
17,12,48,55.78
17,12,49,59.93
17,12,50,58.58
17,12,51,58.21
17,12,52,58.61
17,12,53,62.47
17,12,54,57.4
17,12,55,56.74
17,12,56,55.55
17,12,57,54.52
17,12,58,55.08
17,12,59,55.74
17,13,0,57.71
17,13,1,58.6
17,13,2,57.49
17,13,3,62.36
17,13,4,57.8
17,13,5,57.08
17,13,6,58.36
17,13,7,58.08
17,13,8,55.41
17,13,9,54.31
17,13,10,54.28
17,13,11,54.03
17,13,12,54.11
17,13,13,62.24
17,13,14,54.6
17,13,15,54.64
17,13,16,55.09
17,13,17,56.95
17,13,18,56.51
17,13,19,57.2
17,13,20,58.19
17,13,21,57.48
17,13,22,58.93
17,13,23,62.97
17,13,24,60.79
17,13,25,60.01
17,13,26,60.01
17,13,27,59.71
17,13,28,58.44
17,13,29,57.46
17,13,30,55.98
17,13,31,56.16
17,13,32,56.5
17,13,33,61.88
17,13,34,55.47
17,13,35,57.95
17,13,36,58.67
17,13,37,59.7
17,13,38,57.18
17,13,39,55.66
17,13,40,55.1
17,13,41,53.48
17,13,42,54.17
17,13,43,61.67
17,13,44,56.94
17,13,45,57.44
17,13,46,56.92
17,13,47,56.41
17,13,48,57.65
17,13,49,56.3
17,13,51,58.98
17,13,52,57.63
17,13,53,54.5
17,13,54,62.7
17,13,55,62.96
17,13,56,61.64
17,13,57,61.13
17,13,58,60.48
17,13,59,61.16
17,14,0,60.61
17,14,1,64.69
17,14,2,61.1
17,14,3,62.4
17,14,4,64.74
17,14,5,62.0
17,14,6,61.43
17,14,7,63.38
17,14,8,64.48
17,14,9,65.12
17,14,10,64.39
17,14,11,63.85
17,14,12,63.73
17,14,13,63.29
17,14,14,67.6
17,14,15,61.85
17,14,16,62.32
17,14,17,80.26
17,14,18,77.05
17,14,19,72.59
17,14,20,75.76
17,14,21,73.47
17,14,22,72.8
17,14,23,72.63
17,14,24,64.65
17,14,25,62.7
17,14,26,62.67
17,14,27,59.5
17,14,28,58.43
17,14,29,55.87
17,14,30,56.77
17,14,31,56.35
17,14,32,56.07
17,14,33,55.67
17,14,34,61.73
17,14,35,53.32
17,14,36,51.88
17,14,37,51.04
17,14,38,50.78
17,14,39,51.78
17,14,40,52.19
17,14,41,53.87
17,14,42,54.99
17,14,43,54.84
17,14,44,61.9
17,14,45,53.62
17,14,46,54.15
17,14,47,55.32
17,14,48,55.28
17,14,49,54.58
17,14,50,55.01
17,14,51,55.81
17,14,52,54.3
17,14,53,53.33
17,14,54,61.18
17,14,55,54.47
17,14,56,57.11
17,14,57,59.77
17,14,58,59.22
17,14,59,59.87
17,15,0,60.39
17,15,1,61.0
17,15,2,56.96
17,15,3,57.05
17,15,4,80.65
17,15,5,56.53
17,15,6,57.04
17,15,7,57.12
17,15,8,56.93
17,15,9,56.91
17,15,10,56.61
17,15,11,56.78
17,15,12,55.8
17,15,13,55.28
17,15,14,61.26
17,15,15,54.51
17,15,16,53.76
17,15,17,53.81
17,15,18,54.28
17,15,19,54.44
17,15,20,53.17
17,15,21,53.02
17,15,22,54.16
17,15,23,58.0
17,15,24,63.78
17,15,25,58.95
17,15,26,55.21
17,15,27,55.7
17,15,28,58.03
17,15,29,57.22
17,15,30,55.23
17,15,31,55.41
17,15,32,56.71
17,15,33,59.17
17,15,34,64.93
17,15,35,61.57
17,15,36,59.85
17,15,37,58.97
17,15,38,59.26
17,15,39,59.25
17,15,40,59.52
17,15,41,60.64
17,15,42,64.02
17,15,43,62.17
17,15,44,65.9
17,15,45,60.65
17,15,47,58.69
17,15,48,58.24
17,15,49,57.84
17,15,50,57.64
17,15,51,55.75
17,15,52,54.42
17,15,53,53.96
17,15,54,54.0
17,15,55,62.22
17,15,56,55.56
17,15,57,55.4
17,15,58,54.82
17,15,59,56.51
17,16,0,57.1
17,16,1,56.92
17,16,2,56.56
17,16,3,56.35
17,16,4,55.56
17,16,5,61.71
17,16,6,56.2
17,16,7,55.75
17,16,8,54.96
17,16,9,55.7
17,16,10,55.33
17,16,11,55.26
17,16,12,56.05
17,16,13,56.98
17,16,14,56.7
17,16,15,62.76
17,16,16,58.94
17,16,17,59.41
17,16,18,60.66
17,16,19,61.63
17,16,20,64.62
17,16,21,64.59
17,16,22,65.08
17,16,23,65.3
17,16,24,66.44
17,16,25,67.24
17,16,26,62.78
17,16,27,62.0
17,16,28,62.52
17,16,29,61.11
17,16,30,61.58
17,16,31,60.77
17,16,32,56.68
17,16,33,56.71
17,16,34,55.4
17,16,35,61.91
17,16,36,54.47
17,16,37,54.66
17,16,38,54.45
17,16,39,55.75
17,16,40,60.92
17,16,41,65.65
17,16,42,61.94
17,16,43,64.88
17,16,44,68.09
17,16,45,62.02
17,16,46,55.26
17,16,47,54.8
17,16,48,54.54
17,16,49,55.86
17,16,50,58.13
17,16,51,56.94
17,16,52,56.2
17,16,53,57.75
17,16,54,56.38
17,16,55,68.06
17,16,56,58.01
17,16,57,67.67
17,16,58,62.23
17,16,59,56.84
17,17,0,57.85
17,17,1,59.14
17,17,2,60.37
17,17,3,57.9
17,17,4,57.38
17,17,5,62.34
17,17,6,57.17
17,17,7,57.58
17,17,8,56.55
17,17,9,57.33
17,17,10,57.69
17,17,11,58.09
17,17,12,59.14
17,17,13,61.18
17,17,14,58.82
17,17,15,63.04
17,17,16,58.72
17,17,17,59.84
17,17,18,59.65
17,17,19,58.15
17,17,20,59.78
17,17,21,58.46
17,17,22,60.5
17,17,23,58.41
17,17,24,57.31
17,17,25,62.35
17,17,26,58.76
17,17,27,58.79
17,17,28,59.44
17,17,29,63.04
17,17,30,65.75
17,17,31,81.72
17,17,32,72.04
17,17,33,67.34
17,17,34,66.54
17,17,35,65.27
17,17,36,63.32
17,17,37,63.95
17,17,38,66.05
17,17,39,63.13
17,17,40,59.86
17,17,41,59.41
17,17,42,60.17
17,17,44,59.05
17,17,45,59.43
17,17,46,62.29
17,17,47,57.54
17,17,48,62.44
17,17,49,61.26
17,17,50,60.34
17,17,51,64.85
17,17,52,66.79
17,17,53,68.33
17,17,54,68.2
17,17,55,70.96
17,17,56,70.52
17,17,57,72.58
17,17,58,70.25
17,17,59,77.02
17,18,0,75.39
17,18,1,74.12
17,18,2,74.06
17,18,3,73.31
17,18,4,73.29
17,18,5,71.79
17,18,6,70.18
17,18,7,65.38
17,18,8,62.94
17,18,9,62.64
17,18,10,64.05
17,18,11,63.51
17,18,12,60.81
17,18,13,60.41
17,18,14,59.92
17,18,15,58.15
17,18,16,62.53
17,18,17,59.3
17,18,18,59.04
17,18,19,58.45
17,18,20,57.78
17,18,21,58.5
17,18,22,57.56
17,18,23,58.41
17,18,24,58.83
17,18,25,58.06
17,18,26,62.87
17,18,27,59.58
17,18,28,59.7
17,18,29,58.44
17,18,30,57.83
17,18,31,58.68
17,18,32,57.83
17,18,33,59.25
17,18,34,59.37
17,18,35,59.18
17,18,36,63.17
17,18,37,59.58
17,18,38,59.85
17,18,39,59.2
17,18,40,59.42
17,18,41,58.81
17,18,42,57.47
17,18,43,57.4
17,18,44,57.52
17,18,45,57.65
17,18,46,62.06
17,18,47,56.87
17,18,48,58.14
17,18,49,58.0
17,18,50,57.06
17,18,51,56.86
17,18,52,56.93
17,18,53,56.84
17,18,54,57.3
17,18,55,59.09
17,18,56,63.12
17,18,57,59.48
17,18,58,60.18
17,18,59,60.66
